class,clean_tweet,split
0,thanks for ignoring my texts fag,0.781672636735569
1,that s a dragon you retard,0.11667492654432673
1,when you realize you re trash,0.13022872172062708
1,zay 128514 128514 fucc the extra shit i m seeing that hoe this weekend,-0.034110440214816413
1,gatewood i got a kenwood amp to but it s probably ghetto right,-0.48676128468643437
2,gatewood it s not ghetto you fool,-0.7174089114666199
1,gatewood you got a toolbox you hoe,-0.06571374374793854
1,you can be a bad bitch too dex its okay,2.3265848280851404
1,david block that bitch,-2.658643593725035
1,every bitches claim,-0.7386287451701171
1,is out of his goddamn bird trying to say yoburger is better than 5 guys,-0.9409991822204653
1,alright amateur grease monkey show me how its done wait that sounds racist,-0.3741884785417396
1,if you say one disparaging word about the charlie brown xmas special i will slash the tires on your car,1.1656995433048343
2,was just wondering if yo espect to add mo colored tv stations befo i renew dis,1.3951579880951779
1,answers ok i guess you ain t colored so so don t know da channels,0.31007826646100634
1,handles lol that shit only 315 hp now your bitch is stick soo i know was good with them double shifting aha,-1.1227730227344104
1,bitch just meet me up here lol,0.44427479246035706
1,couldn t make it nigga was at the e r my bad then my charger for my phone ripped so i can text i m on my ipod all ghetto,0.40813726784019333
0,suck my dick tacos el negro better,-0.4254779143815042
1,yeah bitch did it taste good fucker t,0.47743986282484513
1,snag that ho,1.7640100211368699
1,slut buckets especially dan he a hoe,-1.1721325905655686
2,only one current yankee sells only one current bosox sells only one player on each l a team sells most teams have 0 yeah,-1.781862234881834
0,you don t have any kids what are you one of them queers,0.8509551594229469
1,framp what i thought bitch,0.16345283854200943
1,bitch ain t fall down or nothing bet she can take more licks than you no,-0.036505168760682605
1,that hoe show up uninvited one day your ass won t come outside tho,-0.5865983622763229
1,had da bitches rockin in da club wit my boy connor,1.0392028346279385
1,that nigguh sucks,-0.4612173212235383
1,pussy,0.8821718558983964
1,wordtothewise stop retweeting heather im tired of seeing that bitch on my tl,0.5390087838224329
1,xo both you bitches go to sleep,0.22079693766467
1,snipes hop lmao them bitches was the truth,-0.8015399859272904
1,money can get you good weed but not always the best of pussy sorry my friend guess,-0.17516580813785604
1,they hv loads of cushion on the soles of them they would feel good on ur dick,-0.29465795755165275
1,love you too bitch 128129 128536,0.2972902094527769
1,bitch i was out dea and your ass was sleep,1.0657578742989822
2,ghetto black,-0.604419568800041
2,jordan s are trash,-1.0701339747735696
2,everytime pro teams do gb tourneys that get schmanged im not fanboying im just saying i don t think u should say they re trash,0.08080895453800052
2,those trash snd stars would scrape ur team in snd and most pro teams,1.280103490900324
1,girl i been wanting them shit i been growing them hoes for bout 6months,1.5778745612891685
2,nips,-0.8960934097301998
1,this bitch sees that as not an attack because muslims are only 1 no idea where he maths,-0.061056367977602326
2,cool beaners,-1.098702949196192
2,cool beaners i just got home ready to keep my couch from floating away lol,-0.5909319258234164
1,bitch be actin like i m a celebrity,-0.3907654434334045
1,oh wow the bitch is bitching again niggasuprized,0.42805723739837304
1,cait but you were too busy being a raging bitch and not caring that your best friend was going through hell so there s my punch 128139,0.7545681028759205
2,cait ghetto driving a nice car and not having to pay a lot for rent i drive a lexus and pay little rent just saying,-1.2371185838257908
2,the shirt trash 128546 and i m leaving your room a mess 128522,1.0087681296947237
0,politics teaching that pretend son to b a pussy his son would have lace on his jock strap,-0.8661372649996613
0,prietito them jigaboos aka homewreckers needs to get blocked,-1.2066884739892327
2,pinche panamonos negros me dan asco,0.9154916279080277
0,who cares tbh ones a shitty dirty argentino amp the other is a feather fisted nigger,0.843272256552169
1,thank you mint happy mothafuggin birthday too hoe 128155 9994,1.222797664977444
2,palmer im assuming mickey bubbles,-0.5781825775567498
2,palmer sounds like gypos to me they used to do this all the time where i lived,1.103720322190444
2,palmer youre cheating on mickey bubbles o,1.2816033435593706
1,your rhyming is ghetto,0.8728542483737406
2,gook,-1.249714334663762
2,wasp eggs,0.9778301623825416
2,dayum saterlyt shoz un bayg ho ul,0.005873883673910968
1,sprite hoe,-0.43672487117813585
2,clever monkey,1.2058121080422446
1,she looks like a real dyke now,1.4064650075133875
1,you can t get rid of me that easily bitch,2.4350890143481103
2,bu i do i do hate the playa and the yankees if i hate the yankees for their payroll i have to hate the dodgers,-0.31394505140781154
0,we hate the yankees though right i feel like i m really good at hating them,-0.046194444035337415
2,we hate them more than the cowboys and yankees,0.3465827307048211
2,hey why dont u get involved in black on black situations cause hate whitey b honest now mikebrown,-1.270295335317045
1,candee why nobody never invite me to no lesbian party bitches,-1.2678716204382428
1,32 pussy pussy pussy,-0.7005227598266486
1,32 you re a bitch,0.7492309461888759
1,stop blowing the spurs pussies halftimespeech,-1.0275403373309941
1,too many little whiney bitches in america someone to cry about anything ie kids must wear bicycle helmets,-0.6073720096067426
1,karina pussies,-0.24243084832310302
1,i ll come rape your wife bitch boy,2.500800034633959
1,bitch no 9995 128514,0.968872815655065
1,your one of my bitches you make money for me,0.9248821505400786
2,joe hey teabagger the law made it a felony to keep and collect the records get your facts straight,-0.6198877819102656
2,discredited by whom per the government the study is good and factual pay your bills moocher teabaggers and republicans,-0.33350224354517344
2,huge yankee fan enjoy,-0.2866039119321786
2,birds of a feather go away,0.20445699443185333
1,thanks hoe 128522,-0.5823720180678383
1,i think u need a massage or a pussy in your mouth to make u feel less stressed out don t u think,0.04388859903704876
2,you ve got no sole,-1.8117880425995876
0,i ll do it in the uk fag means cigarette and a faggot is a bundle of sticks you homo,1.7308606923388277
1,i said i m a vagina but not a fag who hasn t seen that movie,-0.2038681156513589
1,might need you to pummel a bitch 128074 128071,-0.4443021819020886
1,yo follow me back nigguh,-2.3546654050295035
2,vertical nip bars i already have horizontal ones so i think it ll look hella cute,0.38930750731578595
1,simply you still ugly then a hoe and you still look like muffie off arthur 128527 128527 128526 128526,0.620846497873013
2,mccloskey fran is a hillbilly virginia mountain man who has pre 1800s white anglo saxon beliefs frankensteinmd kikme,0.24665958655123763
1,shut up faggot no one cares,0.3100135838094991
1,i call those my ghetto nunchucks the reason i went 2 jail as well,-1.4743004359552514
1,mamatosha lmao he lyin sis his bitch told me if any light bulb in the whole wide world light up today i ca fuck,1.0340959376842074
1,lmao bitch is dumb slap her up,1.886599163041908
0,me too tyler it just makes me think that they re lil nigger baby hoodrats,1.4347506636414014
1,and then everyone bitches anyways the guy can t win with the fans we have we would run revis out of here in his prime,-0.4948728389225026
1,text me fag,1.3638619902414575
1,lol my bad i forgot that hoe made ya sad,-1.3955612316786672
1,winker bitch shut yo little ass up fucking no color emo faget ads nigga u call me dumb but u don t know shit,-1.7464251574269043
1,winker bitch what i like pussy go away u doing to much talking too much i talk with my fist and u can get and yo dad little fuc,-1.3779832186388328
1,winker or one of them bitches just be talking shit but not bout shit,0.09412823693144297
1,winker shit what s up with then hoes i ll do both hoe am pretty sure u not on my level,3.4499090979944516
0,winker wow u hoe is the term for women,-1.8020502894929438
1,ur fucken lame bitch 128536,-0.031629754283383486
1,thats thot pussy 128514,1.092190960929786
0,fags,-0.8053079410473737
2,i literally just told sins to his face how trash he is at the shop in hooping,-1.26484429644324
0,you look like a welfare bitch compared to latinas i date and fuck you need fashion and makeup tips tbh,0.7887864158968733
1,lol this faggot hid from the moon boss we i was helping him,1.5946958060036645
1,but never to moose lol log off faggot your finished,-1.153199658025839
0,afc mean bro fucking faggot,0.19541942926714906
1,you bitch come on you bitch you scared coward you not man enough to fuck with me you can t last two minutes in my world bitch,1.0090191435911025
0,die in a car accident then faggot,0.0552446133855133
1,translation i like how i dont really have to think about it or i dont think queers deserve a happy ending,-0.42714343621359124
1,fuckin moulinyan 127814,0.28065011662462774
2,via,0.6668725430314802
1,fuckkn hate when he fights being a big pussy all the time,-0.5611639740457232
1,im an ole bitch in memphis tn and i think u rock also,0.6318278216182747
1,why do you guys cry and whine whenever someone says faggot it s ridiculous,-0.922393670871785
0,faggot,-0.09198285218870954
1,god forbid she actually voted to give people affordable insurance rates that bitch teabag,0.007274416778542513
2,this guys company had best year ever under obama conservative teabaggers are scum,2.3383482691471102
0,sassy ur not sassy white trash change ur username,-1.2670226522439094
1,k bitch,1.0127070224200634
1,ok faggot,-0.5178324046707061
1,and bullying i didn t know u could bully over the internet and the bitch came at me so idk why u in my mentions bruh,-0.3600479002144456
2,yes true reagan was the first ike wouldnt while president and he was supreme allied commander,0.029538940799356837
2,i don t understand it there s trash cans dumpsters everywhere and if there s not just wait till you go somewhere with one,-0.23210654383168164
1,no bitch lol,0.048948173961207146
2,btw happy birthday charlie get better soon,0.25250636936827536
2,stay safe out there charlie,-1.5289600680599251
1,the only place for a ho in the garden,-1.5835331937193178
1,pudding it right in her pussy,1.928343325365461
1,right in the fucking pussy,-0.8041265745351152
2,lax gun laws ur retarded there s murder there bcuz no one can defend themselves only crooks have guns there,-2.020498235728168
1,hey i m still on lambdamoo and it really is empty nobody to talk to except that asshole bird,1.8688955518844974
1,bailey is gettin pussy,0.6489014060398377
0,tex humans are evil man cutting tusks of these beautiful animals so chinks think the get a hard on,0.11014842087838068
1,clare12 i m on my way to the gym already but thx bitch,-0.8124481064991208
1,so when a certain season comes around it s time to be a hoe,-0.6441792565375222
2,chris stop your angry bird spitting n dana go hail ur racial tendicies u didn t infor carter rt n u never talk abt him,0.47857013402660536
2,chris now jimmy want to talk trash would ve should ve could ve now chris stop talking and spitting,-0.3806822094662507
1,schuder and you re a hoe,-1.474398321699843
1,schuder bitch where you goin,0.03371564725833511
1,schuder bitch where you going,0.9617761586884668
1,schuder k bitch niggas,-0.4707548169491061
1,lauren being a stupid bitch apparently,1.5980818000325774
1,james3 indeed i did nigga is too over used so i use nigger,0.13088137478019338
2,diaval gets a pass by virtue of mostly being a bird,-1.3424887904340064
2,last year i had to explain why queer theory is the acceptable academic term,1.0868332598040704
1,bitch 128530 yeah it was me caught me red handed sorry,-1.3840321243261622
2,merry christmas hun 127877 127876 10084 65039,0.5223771188073167
1,hrbek fuck olive that bitch,-1.5197516001655256
1,mcnasty bitch look like she gon blow away fr,1.4311681683937691
2,nd you kno how much i love clams lol,0.07833079877171412
0,don t stop now half breed i m just starting to learn about what makes you a dumb ass,0.6479739406418682
1,they already have are you retarded,0.16637795715993095
1,crazy bitch why,-0.8680346399280956
1,are you sure you ain t colored,0.506892459386607
0,nigger,0.8209069767601991
1,lovin bitch no u not u look like a full breaded cracker,-0.20825950076495348
1,lovin yea native and black proud then a bitch,3.0665128836623943
1,and how is that what i m suppose to go for the team who beat us that s retarded,0.6992382601491742
1,really u use in another nigga name and u follow a nigga who doesn t fucking like you your a faggot kok eyed mother fucker,0.6097814400328716
1,i never played halo too busy slaying bitches,-1.342971469723
0,probs that fag vhia,-0.9858004729593106
1,dgaf hoe,0.14456969068095082
1,imkadie i wouldn t know cause i don t fuck with these hoes,0.08684427638886236
1,alps that hoe over there,-0.9063505441532302
1,boooooi that s tmi for these hoes,1.4067866774593192
1,9829,0.6569302122389374
0,jason all u can pull is the fucking retard,0.743077424273584
1,jason my bitch doesn t even know you so wtf r u talking about nigga stop fucking dreaming,-0.7871573073218353
0,jason yo fat ugly ass couldn t even pull the ugly bitch in the school,-0.7370221003689353
2,did you make an animal cracker taco,0.4352288705903236
1,is it full of niggers,0.1766403065391744
1,troyal5 gotone kaeejones lmaoooo that hoe look like 128058,1.5715948725322364
1,troyal5 gotone kaeejones naw he should drop that bitch off in south dallas with the rest of the homeless dogs,1.173914755739343
1,troyal5 carl mammy push you out and had a white baby like a bitch,0.007971067576531628
1,troyal5 carl big bro thought he was on house party s pajama jam like a bitch,0.00321991413370339
1,troyal5 like bitch and a gram,1.8555457296200266
1,yeah man all my niggas dipped to the cars and left and i was in a barn getting chased by the ghetto bird,0.8004755380612673
1,young thug ain t earn his strips yet lol just a few 2k14 bangers wiz can do dat cuz he not a lil nigguh of the rap game lol,0.04647591142432174
1,baker planted an m 80 in that bitch when white guy lights the wick 128163,-1.2931567683512168
1,monkey amp his cigarette he s dead serious 128514,-0.33796487516012313
1,so you was in a female dms talking to another nigga you re a faggot b,0.2643284347778182
1,what do you mean nice try i m right nigga you a faggot if you wanna argue bout anything else continue,1.0694547319973662
1,oh bitch i just saw your instagram post and i screamed,0.7461299933522333
1,that hoe suck,-0.9621725333259351
1,hoes eew bitch get out of my carrrr,-0.3723095212691669
1,see dis what happens when a colored man move into soil 160 s neighborhood he ain t been sick fo 10 days,-1.5479249996473552
0,it s a nice way of callin y all honkies,-0.6530224811860427
1,and i really be thuggin wtf i look like hanging around some lil chipotle jamba juice ass bitches 8221 like 128686 128686 128557 128514 128557 128514,0.7586632780674557
2,is he chunky,-0.5705678397273294
2,you are hairy like a monkey p,0.34791760066396826
1,home of that one hoe katrina,1.6444044376031326
1,shuddup hoe,0.5290162330722173
1,ion have a fb niggas on twitter ain t worried about me amp them ig nigga foe everybody so try again 128514 my bffl got the hoes,-1.393122128682998
1,shoulda came to my family s dinner tonight we talked about shitting and negros,-1.0551320897122964
2,i ain t never orderin from no colored pizza stow,-1.4710060518058659
1,i see da dayd presidents coz my bitches and hoes be makin money day way,-0.20842631130094189
1,melton im going to miss that big nig,-0.15523338642247
1,lol all the kids that act redneck in oviedo,-0.7361970350993648
1,bitch,0.658189332697846
1,bad ass bitch,0.0914130739605425
2,i m trash,0.8556511736321905
2,honky tonk badonka ankh,1.2463981712189867
1,lmaoo boy how you think benny heard it lol i was blasting that bitch,1.6562283359324408
1,yea ima spin on yo hoe at about 15 after 12,-0.1324665859188939
1,yulurk 128514 128514 128128 128128 128128 128128 bitch you outta line,0.4645178861397268
1,ast r u still talking smh bitch idgaf what u is stfu talking to u just going around circles,-0.5793247833145099
1,fuck up hoes meaning stfu hoes lol 128517,0.0704690695646548
0,happy birthday faggot,1.4892287413262435
1,2pac if you re concerned about how much your lady makes then that s some bitch shit to me and you need your ego stroked,0.4403703250254524
2,i see so you feel betrayed your racism comes out shocked you didn t call him uncle tom you bitter loser,1.016000824329979
1,faggot,-0.7702916118402449
1,jessicaaaaa ok hoe,-1.4183175137140636
2,you re not funny trash,0.08508085847612772
1,by not being an unloyal retard,0.5585516156383533
1,whatchu gon do bout it bitch,1.1531065446687148
1,i swear this is just disgraceful like a bitch line a really be dry all day i ll only get emails from pacsun 128557 128299,-0.8862505705557169
0,i m going to blame the black man since they always blame whitey i m an equal opportunity hater,0.2798708637839582
1,pau pissed me off like boozer pissed off bulls fan 2 soft faggots,1.8080437836288177
2,the last planet of the apes with my kids it s been a minute,1.4758450173508606
2,nice lie teabagger just because you want to see it doesn t make it real like reagan was a conservative another huge lie,-0.4924884852931762
0,to gt get past boot camp and go active a few years see what we really do daily you liberal pussy,0.042330909212968316
2,i also recommend 6pack of shiner bock and 12 hours of brisket duty at the pit feeding oak coals 128521,-0.8742693866083161
1,thank you so much it was a bitch move of her to pull but thank you 10084 65039,0.5501069074826365
1,anyone up fuck my tight pussy until i m dripping wet,-0.38383096491543206
1,yo nig your a cheeseball,1.743980941690305
1,montana ouuuuufffff you will see pussy,-2.5194390064003046e-05
1,selenaaaa karma a bitch bruhh,-0.906853017766107
1,i don t fight bitchez they bitch during it to much,-0.5000669192621418
0,eat shit nigga bitch turd bag dick beetle,1.1709849452819279
1,not a bitch that s for sure,0.6561043627558473
1,ur a cunt nd a wish a was a faggot,0.06133544756233068
1,no ion gotta do a bitch ass thang if you dont like wtf im saying unfollow me,0.6201883651427342
1,playas fuck up too lmao but that s like on trash forreal you a crazy one i see 128064 128064 128565,2.3845268885682596
1,that spear chucker hell no,1.1700535768288969
1,i blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan,1.342928257957587
1,afc we should play together soon i ve been playing with random faggots but it s fun,1.5819985120791134
1,at least put a caption when stealing the pic fag lol,-0.22800867067597022
1,bitches amp 4th my guinea pig will haunt you,-0.5623019372588233
2,i m not a trash talker brah i m polite and diplomatic on and off the court,0.3707290814388756
1,schlauds do it you pussy,0.8114425471411641
1,shut up and miss you too fag,0.2925253651247355
2,you can t see it but i m flipping you the bird,0.546127871757841
1,hotter than a pussy in a pepper patch who makes this shit up anyways,1.616992055943683
1,lemme cheer you up bitch,-0.9850176545977365
1,let s hang out nigger,0.6897640570001365
2,kibaby adamdavis or if we pick you up in sc and take you with us nip to cr,0.7561741383951586
2,weird to see a local yokel journalist get worked up enough to take such a pointed side though thought they were impartial,-1.2740625663025031
1,2015 i don t care if it s a saying calling someone a bitch is still calling someone a name,0.6638595384773126
1,ok i ll sink to your level you re a special kind of bitch aren t you tribune,1.4808085515738991
1,fucking bitch,-0.08830186374639705
1,it s that puff pass it porn up on the tablet run up to bitch with assless chaps swearing that i m catholic,-0.520485960237474
0,nigga who s bitch u fucking cracker get your gay ass out my mentions,-1.9496318748016688
1,bad bitches only,0.17016754951455423
1,monkey dong,0.6820561371041212
1,garza bitch you subtweeted him,-0.5115829865237376
1,lads fuck yeah and hot big blk boots this scally lad would get it,1.680960162227398
1,them bitches smell like my farts i been holdin in since 5th grade,0.7531091908568016
1,ibarra95 too bad bitch you in this shit forever 128123 128520,-0.26550206811990434
1,ibarra95 uhh no bitch i never overplayed itv,0.7500448900298149
1,16 yeah some niggas are straight bitches,-0.5221629574435103
1,yeah but your the one who wanted followers you gotta work it bitch,2.945814823263746
1,dykes aren t even human tbh like what empowered them to dress like a man but like bitches some alien shit,0.3751503574084008
2,that s why i m partially glad that i have to say hi ho kermit the frog here to slip into my kermit voice well,0.4415257249927641
1,sameeee bitch asss lol,1.114961164133284
1,y all tryna fuck my bitch after the game or nah,0.5619295197913289
1,they do why else do teachers constantly bitch about pay,-0.9723044333689974
1,you got all the bitches though,0.3259535006407097
1,he scared of pussy,1.8115851748263856
1,nice profile pic fag,0.42490362725641884
2,no way i m on a dude you are fat diet twinkies are the devil so are breakfast tacos i miss breakfast tacos 128514,0.352950574572964
1,aye hoe,0.285623712139575
2,it totally does smells like brownies every day i walk to work,-0.7135355219669659
2,the bird has a hat so it s hats on hats who can beat that,0.9374919253743655
2,find a new hillbilly spiritweek,-1.617679111619687
2,in fact were i to start a for profit university this would be the sole requirement for graduation,-1.0382183617567045
2,ha i m actually going to see a yankee game as weird as it sounds my uncle s house in nj is an hour away,-0.6729299270129959
2,we could get matching burner phones and be ghetto fab for a few months,-1.219011751202736
0,bernsein bernstine is chi sox jew fag,-0.21885116039214655
1,binion14 bitch 128534,2.0751202818635655
1,long tittie no nipple havin ass bitch,0.20775101253154007
1,au at least that one dude had the guts to me if you don t like my opinion qquit being a bitch and keep scrolling 128076,-0.8834705120872
1,ima call you of a different number cuz moms still on sum hoe shit,0.2915921046780676
1,joey r u a retard its about the defense and we only allow an avg of like 10 point so u really need to,1.6272687815079576
0,thats just me rooting against a team i hate not banwagoning u retard u have a different favorite,0.48284036685414794
0,i love racism blame whitey for everything now that you mention it i bet the white man put the desert tortoise on bundyranch,0.05962699515663321
1,please no more like that snob elissa rich bitches suck,0.11826328836520897
1,pussy,1.822121850819323
1,bitch,-1.5627563816943921
1,lovin bitch what huh nigga am not gonna do damn thing sir this my page oh what u forgot,-0.2820749416727227
1,lovin shut yo cracker jack buck teeth ass am a native and a nigga the best kind,1.5432997791331928
2,luree me or nat 128514 128514 def not me with that shiner,-0.3040866577002441
2,have heard some hillbilly grumblings that bugs worse in recent years because of mic shutdown,-0.0206886434774276
2,blue cheese crackers intrigues and repulses me at the same time,-0.6358929706054488
0,nv oh shut up faggot get a disease overused on twitter,1.496176455747539
1,that s my nig nog,-0.09364851504523881
1,bitch i m starving,-0.6832656026232587
1,lmfaoooo i m tryna see how many hoes i can lure in,-0.69618255835246
1,for real lil bitch,0.6108347544883739
1,j i understand why everyone loves pussy,-0.7571449350976536
1,can a quote this and tag a bitch,-0.2818589946931586
1,only bad bitches in roe r u amp,1.7853257306708634
0,its retarded,-0.614606192257975
2,also nack which autocorrect changed so i m putting my phone in the trash and going to sleep,-0.4908426983086259
1,honestly fuck whoever agreed with this bitch ass nigga your never going to get to tupac level,1.6719499521806198
0,joshin7 fag,-0.6837174370729598
1,and why would i want my girl to stand up for me if im the man you are a bitch for letting her do that,1.1221103759589435
1,and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy,1.9812417494754766
1,that nigga ain t no fucking champ he a straight up bitch who not bout shit bitch made,-1.3818954325023884
1,your mama raised you as bitch right,1.8271536927616727
1,your so fucking ignorant u talk a lot shit for someone who don t wanna fight your mama raised u as bitch huh,-0.4294034902165445
1,nice wigger stache,1.3274721213760114
1,5 oh i forgot you retarded lol lemme break it down for you where the bg hoes at lmao,0.2221765289775627
1,clark6 ryann chris quit being a bitch,1.8144673341107025
1,oh what hoe is she trippin bout then,-0.8457935605482159
1,we got a win my nicca lmao,-0.2026971157847368
1,ok they have 2 niggers in raw,0.6629638270241413
2,tempsss lol then they have one more flavor i think it s yellow idk but yea there bomb,-1.5012116726545757
1,do it pussy,-0.47420471138175174
1,pussy,-0.393551997551875
1,he said ready bitch okay lmfaoooooooo so done,-0.4649427099364497
1,then send them bitches through express mail overnight delivery,1.03639711839733
1,dont even trip my niggah i got you lol,-0.7615250032134346
1,just look for the realest niggah on rosecrans that be me lol,-1.3114791796201426
1,my niggah my niggah lol,0.5232712780946652
1,niggah you dont know me lol you dont know my life aha,-0.5618346108430807
1,i can t help but notice you attempting to avoid acknowledging your very hairy pussy,-1.2799096534355308
1,marie your pussy not mine 128514 do you 128526,0.10794049281041022
2,aka he wanna keep you warm shoulda just introduced himself coons,1.3895552729858744
2,let the coons be great it s in the dream,-0.8669898407949136
1,pussy shit,0.8356620040000227
2,beckwith74 don t judge me monkey,-0.199294094910596
1,lomax i m not a nig 128548,0.028608889280791482
1,hoes gon be hoes so so i couldn t blame tammy,0.5280589846632656
2,herne stink should shut his hole amp just perform his tricks like a good trained monkey,1.341817431166437
1,doermer bitch please i ll go to windsor either way when i come up i can bring some also 127470 127481,1.2363361051177608
1,nah this bitch dykey,-0.5976469470054702
1,laa laa i know all the bitches love me 128129,0.4404937091922646
1,laa laa ha bitch i know 128129,0.8533341662462862
1,reneaa holy fuck thank you i hate bitches that just fuck their ex then their boyfriend then back to back like damn call you peace pipe,-0.35170316507431215
1,reneaa trust me after i tweeted that i was like damn im a fag,-0.588560260928038
2,hey now there s no need for foul language you kike,0.5306042011504254
1,hey fuk them hoes they prolly already have it,-0.6570997791277785
1,yep i m an asshole oh well he shouldn t be such a little bitch i m sure he hears worse on a daily basis,1.3376779412722621
2,poor coon snow stopped here now if the wind would it might be nice out well for winter,-0.7371191004826206
1,rollin i know bitch,0.36212291159950494
1,bitch amp if they wasnt 128514 128557,0.5985886475646331
1,bitch this shit is soooo funny 128553 128128 128557,0.18340061130484714
1,bitch you looked surprised asf 128514 128557 yo mama let you drive her shit 9995 128514 128557,-1.3974989977919403
2,like some of the worst lyrics they post are beautiful but just because they don t know what they re talking about it s trash,0.1756759879383356
0,don t forget nappy headed butt ugly bitch who s married to a muslim,0.2373413251415618
2,that s the beauty of them brownies i always daydream about what i d do if i hit the powerball lol nerdy but fun,-0.862906099514853
1,ryaaaan only dumb bitches r in 8th,-2.4333115860952437
1,oneill bring it bitch,-1.0648796356164367
2,isn t there a law that all clam chowder must be served im bread bowls haha,-0.5801966458525809
1,ruga bussed yo bitch bowbow,2.5306179621215916
1,duh you re my main bitch,-1.8309312688604313
1,hey that guy has the same first name that i do what a fag,0.6664914449856469
1,fag 128155,-1.054063626898988
1,got bitches that look like bulldogs instead lol,-0.39408518883110133
1,quit ya hating you oyster lookin ass bitch,0.316595710515803
2,nope got lucky some washing on the slopes gonna make it a little rough combining but feeling very fortunate today,-1.3769040191611555
2,128514 128514 shy glizzy,-1.4243064137132444
1,jason janacek07 nigga stop being a bitch and come to the high school you already said yes,-0.6164690498277492
1,jason plz come down here im really sick of your bitch ass talking shit plz come down here it going to be 1 on 1,1.111238193198771
1,jason smith98 no am just letting you what s going to happen am not like u pussy ass niggas from plano,-0.7137532899817304
1,jason smith98 bitch i been in plano every fuck weekend and you make excuses stfu and fight,1.3568374290359493
1,jason smith98 bitch how tf am dumb your going off what someone else told you so u can shut that shit up,-0.23393024464396078
1,jason but yo scary ass don t want to see me tho stfu talking am u know where i be at pussy boy,0.7715612738838483
1,jason u fucking trailer trash,-0.8126364700927144
1,jason naw really bitch i mean yo address,1.935171681800661
1,jason bitch what where y all be at come to town east mall u and your bitch fuck boys,1.5000806729643013
1,jason then bring yo bitch ass to town east mall let me know when u there bitch,2.1127501415928034
1,jason then bring your bitch ass to town east bitch,-0.1093094757425343
1,jason u call me dumb but u speak on shit u don t know nothing about yea look who s fucking talking retard,0.5107783698533621
1,jason where y all be at oh we going fight come to town east bitch,-1.665206685867731
1,jason yea it s very true bitch,-0.3379331495331751
0,jason smith98 so why the fuck are still talking shit you acting like a pussy ass nigga,1.2914568764195158
1,jason how u going to talk shit from another state that s dat pussy shit,-0.7156150742496544
1,jason i heard your mama raised you like bitch,0.2071061300520652
1,jason i said your name bitch so yes you fuck boy,-0.28224565837794796
1,jason lmfao and i m making more money then yo duck ass bitch i from dallas tx born and raised and we back our shit up all day nigga,-0.2046219326400382
1,jason no am real but you a pussy ass nigga so why would i give a fuck what u think lmao just stfu,0.175770525862899
1,jason no that s what u think i just don t like pussy boys who run they mouth but they can t back they words up,-0.6473593679202373
1,jason no the fuck it s not bitch what s the real fucking address get that bitch out yo blood and tell me the address,0.7888376568484158
1,jason am done are acting like a little bitch my 5 year old nephew realer then your scary ass sunset is not a time u dumb fuck,-1.1489305587549004
1,jason am going to hurt more then your bitch ass feelings,0.33572144709165497
1,jason and why would i care what a bitch ass nigga think and u don t understand how fucking scary u look,-1.1074941161103322
1,jason and you got that pussy in your bllod,1.700194491995994
1,jason bitch i have a phone stfu talking don t worry about me just make sure you show up,-0.595867522063006
1,jason bitch am not i really don t fucking like you why the fuck are you even talking to me,0.3680447656331648
1,jason bitch didn t we just discuss this shit yesterday what time faget,0.041270391825448914
1,jason bitch get the fuck off my tl what u mean,-0.11152828083380324
1,jason bitch let s fight today where you at or are you going to bitch up again i think your going to bitch up again,0.7474388253756544
1,jason bitch meet up,1.0380539723000937
1,jason bitch that says traffic stop bitch stop making excuses,1.3046368363873884
1,jason bitch u a thot oh fake ass nigga box up hoe u not bout nothing,0.41913861414602777
1,jason bitch u describe both of those terms,0.3955375042905142
0,jason bitch was i talking to u stfu and get off my page oh bitch nigga u bout that life,0.6817334688248297
1,jason bitch what i did show up then i tweeted dm texted then called u and i asked u were tryna meet up bitch ur fucking weak,0.31163919497408543
1,jason bitch what no it must of flew over u head cuz u didn t show up at plano senior high school in plano tx fuck boy,0.46088100845850616
1,jason bitch who s fucking playing but you and how would u know what i smoke i don t fuck with friendly ass niggas,0.48669351887968587
1,jason bitch who s playing am not worried about you or your little faget ass friends at vines i know niggas at vines to so wtf u say,0.8544069294712233
1,jason bitch wtf r u talking about and why tf r u still talking shit but not doing no action no thank for proving my point pussy boy,-0.9958577710354293
1,jason bitch you are not funny stfu talking to me what part of that do you not understand,-0.20250982230649323
1,jason bye bitch,-1.1346767461396212
1,jason catch them hoes on saturday meet me at plano senior high,1.828770725465848
1,jason ha bitch who angry bitch am taller and older then your fake ass boy stfu your making yourself look like a dumbass pussy boyy,-0.3009585927260818
0,jason here let me say it more clearly since your retarded ass don t understand,-0.07542653192103933
0,jason how would u know if i don t fuck with you exactly you don t wtf i got shut your retarded ass up,0.5147849782171849
1,jason idgaf what your name is scary ass give me a real address hoe,-0.139335943100416
1,jason is that all you have to say you sound like a little bitch nagging and shit where u be at,-0.2935946841993666
1,jason keep talking i m going to make when u can t talk u going to be talking like a retard,-1.4160653740833065
1,jason lets settle this and fight stop being a pussy,1.6539488284451545
1,jason meet up then and stop hitching out and back your words up pussy,0.3920419930862514
1,jason mfka what ok bitch we going to see your a funny mother fucker,1.6594454482210275
